frame.number;eth.src;ip.src;eth.dst;ip.dst;_ws.col.Protocol;_ws.col.Info
1732;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xce42 AAAA ntp.ubuntu.com
1733;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1734;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x76cc A ntp.ubuntu.com
1735;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1736;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x2658 AAAA ntp.ubuntu.com
1737;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1738;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x76cc A ntp.ubuntu.com
1739;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1740;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x2658 AAAA ntp.ubuntu.com
1741;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1742;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x953b A clients2.google.com
1743;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1744;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x0140 A clients2.google.com
1745;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1746;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xe3f0 A clients2.google.com
1747;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1748;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xe3f0 A clients2.google.com
1749;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1750;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x7577 A clients2.google.com
1751;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1752;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x7577 A clients2.google.com
1753;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1754;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x2741 A ssl.gstatic.com
1755;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1756;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x0c9d A ssl.gstatic.com
1757;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1758;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x662c A ssl.gstatic.com
1759;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1760;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x662c A ssl.gstatic.com
1761;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1762;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x7ca0 A ssl.gstatic.com
1763;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1764;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x7ca0 A ssl.gstatic.com
1765;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1766;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x7a4a A ntp.ubuntu.com
1767;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1768;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x0c53 AAAA ntp.ubuntu.com
1769;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1770;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x7a4a A ntp.ubuntu.com
1771;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1772;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x0c53 AAAA ntp.ubuntu.com
1773;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1774;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x3daf A ntp.ubuntu.com
1775;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1776;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xf71d AAAA ntp.ubuntu.com
1777;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1778;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x3daf A ntp.ubuntu.com
1779;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1780;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xf71d AAAA ntp.ubuntu.com
1781;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1782;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xb153 A ntp.ubuntu.com
1783;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1784;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x6b96 AAAA ntp.ubuntu.com
1785;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1786;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xb153 A ntp.ubuntu.com
1787;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1788;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x6b96 AAAA ntp.ubuntu.com
1789;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1790;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xfc19 A ntp.ubuntu.com
1791;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1792;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x5fa5 AAAA ntp.ubuntu.com
1793;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1794;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xfc19 A ntp.ubuntu.com
1795;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1796;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x5fa5 AAAA ntp.ubuntu.com
1797;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1798;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xf533 A ntp.ubuntu.com
1799;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1800;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x8bcf AAAA ntp.ubuntu.com
1801;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1802;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xf533 A ntp.ubuntu.com
1803;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1804;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x8bcf AAAA ntp.ubuntu.com
1805;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1806;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xaf9c A ntp.ubuntu.com
1807;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1808;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x6775 AAAA ntp.ubuntu.com
1809;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1810;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xaf9c A ntp.ubuntu.com
1811;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1812;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x6775 AAAA ntp.ubuntu.com
1813;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1814;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x517f A ntp.ubuntu.com
1815;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1816;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xe095 AAAA ntp.ubuntu.com
1817;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1818;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x517f A ntp.ubuntu.com
1819;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1820;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xe095 AAAA ntp.ubuntu.com
1821;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1822;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x67be A ntp.ubuntu.com
1823;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1824;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x31ee AAAA ntp.ubuntu.com
1825;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1826;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x67be A ntp.ubuntu.com
1827;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1828;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x31ee AAAA ntp.ubuntu.com
1829;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1830;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x0bd4 A ntp.ubuntu.com
1831;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1832;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xe5c6 AAAA ntp.ubuntu.com
1833;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1834;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x0bd4 A ntp.ubuntu.com
1835;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1836;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xe5c6 AAAA ntp.ubuntu.com
1837;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1838;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xc3c1 A ntp.ubuntu.com
1839;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1840;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xcac3 AAAA ntp.ubuntu.com
1841;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1842;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xc3c1 A ntp.ubuntu.com
1843;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1844;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xcac3 AAAA ntp.ubuntu.com
1845;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1846;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x1154 A ntp.ubuntu.com
1847;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1848;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x31f1 AAAA ntp.ubuntu.com
1849;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1850;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x1154 A ntp.ubuntu.com
1851;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1852;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x31f1 AAAA ntp.ubuntu.com
1853;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1854;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x5997 A ntp.ubuntu.com
1855;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1856;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x2c45 AAAA ntp.ubuntu.com
1857;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1858;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x5997 A ntp.ubuntu.com
1859;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1860;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x2c45 AAAA ntp.ubuntu.com
1861;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1862;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xa864 A ntp.ubuntu.com
1863;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1864;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xe390 AAAA ntp.ubuntu.com
1865;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1866;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xa864 A ntp.ubuntu.com
1867;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1868;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xe390 AAAA ntp.ubuntu.com
1869;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1870;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x74ed A ntp.ubuntu.com
1871;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1872;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xf151 AAAA ntp.ubuntu.com
1873;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1874;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x74ed A ntp.ubuntu.com
1875;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1876;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xf151 AAAA ntp.ubuntu.com
1877;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1878;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xdc15 A ntp.ubuntu.com
1879;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1880;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xeae5 AAAA ntp.ubuntu.com
1881;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1882;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xdc15 A ntp.ubuntu.com
1883;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1884;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xeae5 AAAA ntp.ubuntu.com
1885;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1886;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x6ca6 A ntp.ubuntu.com
1887;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1888;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x586e AAAA ntp.ubuntu.com
1889;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1890;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x6ca6 A ntp.ubuntu.com
1891;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1892;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x586e AAAA ntp.ubuntu.com
1893;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1894;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x5788 A ntp.ubuntu.com
1895;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1896;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xddad AAAA ntp.ubuntu.com
1897;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1898;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x5788 A ntp.ubuntu.com
1899;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1900;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xddad AAAA ntp.ubuntu.com
1901;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1902;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x98bd A ntp.ubuntu.com
1903;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1904;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x8dd5 AAAA ntp.ubuntu.com
1905;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1906;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x98bd A ntp.ubuntu.com
1907;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1908;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x8dd5 AAAA ntp.ubuntu.com
1909;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1910;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x466d A ntp.ubuntu.com
1911;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1912;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xe511 AAAA ntp.ubuntu.com
1913;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1914;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x466d A ntp.ubuntu.com
1915;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1916;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xe511 AAAA ntp.ubuntu.com
1917;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1918;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x6ebe A ntp.ubuntu.com
1919;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1920;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x6172 AAAA ntp.ubuntu.com
1921;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1922;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x6ebe A ntp.ubuntu.com
1923;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1924;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x6172 AAAA ntp.ubuntu.com
1925;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1926;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xbaee A clients4.google.com
1927;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1928;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xa7da A clients4.google.com
1929;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1930;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xb450 A clients4.google.com
1931;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1932;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xb450 A clients4.google.com
1933;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1934;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xdeba A clients4.google.com
1935;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1936;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xdeba A clients4.google.com
1937;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1938;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x2400 A ntp.ubuntu.com
1939;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1940;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x689c AAAA ntp.ubuntu.com
1941;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1942;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x2400 A ntp.ubuntu.com
1943;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1944;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x689c AAAA ntp.ubuntu.com
1945;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1946;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x16e9 A ntp.ubuntu.com
1947;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1948;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xc43c AAAA ntp.ubuntu.com
1949;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1950;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x16e9 A ntp.ubuntu.com
1951;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1952;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xc43c AAAA ntp.ubuntu.com
1953;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1954;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xf9a2 A ntp.ubuntu.com
1955;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1956;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x8f10 AAAA ntp.ubuntu.com
1957;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1958;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xf9a2 A ntp.ubuntu.com
1959;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1960;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x8f10 AAAA ntp.ubuntu.com
1961;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1962;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x6d7b A ntp.ubuntu.com
1963;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1964;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xd1ea AAAA ntp.ubuntu.com
1965;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1966;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x6d7b A ntp.ubuntu.com
1967;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1968;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xd1ea AAAA ntp.ubuntu.com
1969;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1970;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xc4ac A ntp.ubuntu.com
1971;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1972;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x3476 AAAA ntp.ubuntu.com
1973;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1974;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xc4ac A ntp.ubuntu.com
1975;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1976;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x3476 AAAA ntp.ubuntu.com
1977;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1978;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xa030 A ntp.ubuntu.com
1979;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1980;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x50ef AAAA ntp.ubuntu.com
1981;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1982;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xa030 A ntp.ubuntu.com
1983;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1984;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x50ef AAAA ntp.ubuntu.com
1985;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1986;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xe8f0 A ntp.ubuntu.com
1987;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1988;;127.0.0.1;;127.0.0.1;DNS;Standard query 0x95f9 AAAA ntp.ubuntu.com
1989;;127.0.0.1,127.0.0.1;;127.0.0.1,127.0.0.1;ICMP;Destination unreachable (Port unreachable)
1990;;127.0.0.1;;127.0.0.1;DNS;Standard query 0xe8f0 A ntp.ubuntu.com
